month1,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct1,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_del,carrier_del,weather_delay,nas_delay,security_delay,late_aircraft_delay
6,OO,SkyWest Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",179.0,25.0,11.46,1.45,7.3,0.0,4.79,0.0,0.0,1484.0,907.0,106.0,290.0,0.0,181.0
6,OO,SkyWest Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",36.0,15.0,1.23,1.29,4.58,0.0,7.9,1.0,0.0,1254.0,267.0,60.0,353.0,0.0,574.0
6,OO,SkyWest Airlines Inc.,CAK,"Akron, OH: Akron-Canton Regional",17.0,7.0,2.33,0.0,0.92,0.0,3.75,0.0,0.0,471.0,125.0,0.0,23.0,0.0,323.0
6,OO,SkyWest Airlines Inc.,CDC,"Cedar City, UT: Cedar City Regional",85.0,5.0,1.0,0.0,0.77,0.0,3.23,0.0,0.0,355.0,148.0,0.0,33.0,0.0,174.0
6,OO,SkyWest Airlines Inc.,CGI,"Cape Girardeau, MO: Cape Girardeau Regional",80.0,29.0,9.61,1.85,3.22,0.0,14.32,4.0,1.0,4410.0,2205.0,255.0,153.0,0.0,1797.0
6,OO,SkyWest Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",213.0,48.0,17.17,1.68,7.46,0.0,21.69,2.0,0.0,4015.0,2036.0,60.0,321.0,0.0,1598.0
6,OO,SkyWest Airlines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",90.0,25.0,9.4,0.0,6.51,0.0,9.09,3.0,0.0,1910.0,1020.0,0.0,330.0,0.0,560.0
6,OO,SkyWest Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",266.0,87.0,16.86,10.22,22.65,0.0,37.27,2.0,1.0,7617.0,1364.0,1345.0,2118.0,0.0,2790.0
6,OO,SkyWest Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",230.0,36.0,10.15,3.22,11.51,0.0,11.12,0.0,1.0,3407.0,549.0,1676.0,366.0,0.0,816.0
6,OO,SkyWest Airlines Inc.,CIU,"Sault Ste. Marie, MI: Chippewa County International",55.0,12.0,4.91,0.0,0.11,1.0,5.98,0.0,0.0,1787.0,348.0,0.0,13.0,1047.0,379.0
6,OO,SkyWest Airlines Inc.,CKB,"Clarksburg/Fairmont, WV: North Central West Virginia",60.0,18.0,5.1,0.0,3.59,0.0,9.32,0.0,0.0,1750.0,723.0,0.0,223.0,0.0,804.0
6,OO,SkyWest Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",389.0,113.0,25.17,5.86,23.69,0.0,58.29,8.0,0.0,8489.0,2096.0,470.0,1657.0,0.0,4266.0
6,OO,SkyWest Airlines Inc.,CLL,"College Station/Bryan, TX: Easterwood Field",9.0,2.0,0.0,0.0,1.28,0.0,0.72,0.0,0.0,168.0,0.0,0.0,135.0,0.0,33.0
6,OO,SkyWest Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",202.0,47.0,11.73,2.3,16.68,0.0,16.29,2.0,0.0,3159.0,704.0,133.0,719.0,0.0,1603.0
6,OO,SkyWest Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",85.0,10.0,4.44,0.7,1.3,0.0,3.56,0.0,0.0,630.0,307.0,23.0,164.0,0.0,136.0
6,OO,SkyWest Airlines Inc.,CMX,"Hancock/Houghton, MI: Houghton County Memorial",60.0,23.0,6.3,0.0,1.96,0.0,14.74,1.0,0.0,2708.0,1719.0,0.0,82.0,0.0,907.0
6,OO,SkyWest Airlines Inc.,CNY,"Moab, UT: Canyonlands Field",52.0,13.0,4.52,0.91,1.87,0.0,5.7,3.0,0.0,1542.0,809.0,67.0,96.0,0.0,570.0
6,OO,SkyWest Airlines Inc.,COD,"Cody, WY: Yellowstone Regional",50.0,8.0,5.49,0.0,0.51,0.0,2.0,0.0,1.0,663.0,475.0,0.0,83.0,0.0,105.0
6,OO,SkyWest Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",498.0,159.0,49.57,5.45,33.48,0.89,69.61,13.0,1.0,14658.0,6018.0,304.0,1805.0,86.0,6445.0
6,OO,SkyWest Airlines Inc.,COU,"Columbia, MO: Columbia Regional",130.0,34.0,7.28,1.67,11.23,0.0,13.83,4.0,2.0,2753.0,1200.0,90.0,519.0,0.0,944.0
6,OO,SkyWest Airlines Inc.,CPR,"Casper, WY: Casper/Natrona County International",112.0,17.0,6.99,0.35,2.74,0.0,6.92,3.0,1.0,770.0,336.0,19.0,94.0,0.0,321.0
6,OO,SkyWest Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,OO,SkyWest Airlines Inc.,CRW,"Charleston/Dunbar, WV: Yeager",109.0,15.0,3.39,0.75,1.95,0.0,8.91,0.0,0.0,1225.0,266.0,38.0,155.0,0.0,766.0
6,OO,SkyWest Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",16.0,4.0,0.0,0.0,2.23,0.0,1.77,0.0,0.0,142.0,0.0,0.0,70.0,0.0,72.0
6,OO,SkyWest Airlines Inc.,CYS,"Cheyenne, WY: Cheyenne Regional/Jerry Olson Field",60.0,12.0,9.22,1.44,0.72,0.0,0.63,9.0,1.0,1984.0,1899.0,35.0,35.0,0.0,15.0
6,OO,SkyWest Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",280.0,53.0,13.32,0.29,34.02,0.0,5.37,3.0,6.0,2696.0,1043.0,7.0,1162.0,0.0,484.0
6,OO,SkyWest Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",272.0,80.0,19.43,5.9,16.8,0.71,37.16,2.0,0.0,5620.0,1499.0,574.0,780.0,67.0,2700.0
6,OO,SkyWest Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",80.0,25.0,6.29,0.0,12.01,0.0,6.7,1.0,1.0,1439.0,413.0,0.0,435.0,0.0,591.0
6,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",4659.0,1405.0,207.53,58.22,711.93,0.93,426.39,145.0,67.0,138641.0,32309.0,8155.0,54996.0,25.0,43156.0
6,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1447.0,293.0,76.52,10.17,84.14,0.73,121.43,51.0,10.0,30733.0,13326.0,1117.0,5985.0,11.0,10294.0
6,OO,SkyWest Airlines Inc.,DHN,"Dothan, AL: Dothan Regional",114.0,19.0,4.77,1.21,3.68,0.0,9.35,0.0,0.0,1505.0,466.0,29.0,265.0,0.0,745.0
6,OO,SkyWest Airlines Inc.,DLH,"Duluth, MN: Duluth International",253.0,54.0,22.51,4.16,6.74,0.0,20.59,5.0,3.0,6310.0,2496.0,2037.0,418.0,0.0,1359.0
6,OO,SkyWest Airlines Inc.,DRO,"Durango, CO: Durango La Plata County",111.0,36.0,8.98,1.96,9.55,0.0,15.5,7.0,0.0,2267.0,441.0,73.0,384.0,0.0,1369.0
6,OO,SkyWest Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",233.0,45.0,16.87,2.78,8.12,0.0,17.22,8.0,0.0,4047.0,2249.0,168.0,300.0,0.0,1330.0
6,OO,SkyWest Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",4025.0,764.0,148.38,41.46,108.86,2.08,463.23,17.0,5.0,68860.0,24223.0,5779.0,5398.0,196.0,33264.0
6,OO,SkyWest Airlines Inc.,DVL,"Devils Lake, ND: Devils Lake Regional",51.0,14.0,8.0,0.0,0.0,0.0,6.0,2.0,0.0,1877.0,1510.0,0.0,0.0,0.0,367.0
6,OO,SkyWest Airlines Inc.,EAR,"Kearney, NE: Kearney Regional",54.0,17.0,3.77,0.46,3.47,0.0,9.3,1.0,1.0,1272.0,379.0,53.0,196.0,0.0,644.0
6,OO,SkyWest Airlines Inc.,EAU,"Eau Claire, WI: Chippewa Valley Regional",60.0,31.0,8.56,2.73,5.52,0.0,14.2,0.0,0.0,2397.0,521.0,152.0,323.0,0.0,1401.0
6,OO,SkyWest Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0
6,OO,SkyWest Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",57.0,7.0,1.0,0.54,1.12,0.0,4.34,0.0,0.0,290.0,16.0,14.0,26.0,0.0,234.0
6,OO,SkyWest Airlines Inc.,EKO,"Elko, NV: Elko Regional",55.0,4.0,1.97,0.0,1.01,0.0,1.01,0.0,0.0,863.0,786.0,0.0,44.0,0.0,33.0
6,OO,SkyWest Airlines Inc.,ELP,"El Paso, TX: El Paso International",77.0,11.0,1.21,0.96,5.83,0.0,3.01,4.0,1.0,614.0,62.0,114.0,242.0,0.0,196.0
6,OO,SkyWest Airlines Inc.,ERI,"Erie, PA: Erie International/Tom Ridge Field",84.0,17.0,4.33,0.36,3.67,0.0,8.64,0.0,1.0,879.0,165.0,70.0,136.0,0.0,508.0
6,OO,SkyWest Airlines Inc.,ESC,"Escanaba, MI: Delta County",50.0,12.0,4.3,1.47,0.0,0.0,6.23,0.0,0.0,609.0,228.0,47.0,0.0,0.0,334.0
6,OO,SkyWest Airlines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",342.0,65.0,23.43,2.06,18.49,0.0,21.02,0.0,0.0,4803.0,1798.0,184.0,1484.0,0.0,1337.0
6,OO,SkyWest Airlines Inc.,EVV,"Evansville, IN: Evansville Regional",17.0,1.0,0.0,0.0,0.91,0.0,0.09,0.0,0.0,69.0,0.0,0.0,63.0,0.0,6.0
6,OO,SkyWest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",98.0,43.0,6.78,0.24,23.58,0.8,11.6,4.0,0.0,4868.0,1037.0,9.0,2885.0,20.0,917.0
6,OO,SkyWest Airlines Inc.,FAR,"Fargo, ND: Hector International",271.0,84.0,23.52,3.7,18.98,0.0,37.81,4.0,0.0,6454.0,2541.0,245.0,764.0,0.0,2904.0
6,OO,SkyWest Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",830.0,136.0,40.16,4.87,26.55,0.0,64.41,5.0,2.0,10141.0,4048.0,170.0,986.0,0.0,4937.0
6,OO,SkyWest Airlines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",113.0,17.0,5.91,3.14,3.26,0.0,4.69,1.0,1.0,1233.0,252.0,286.0,95.0,0.0,600.0
6,OO,SkyWest Airlines Inc.,FCA,"Kalispell, MT: Glacier Park International",96.0,11.0,2.5,1.0,5.39,0.0,2.11,0.0,0.0,473.0,197.0,97.0,130.0,0.0,49.0
6,OO,SkyWest Airlines Inc.,FLG,"Flagstaff, AZ: Flagstaff Pulliam",185.0,26.0,8.44,0.78,9.17,0.0,7.61,1.0,1.0,2953.0,2222.0,14.0,347.0,0.0,370.0
6,OO,SkyWest Airlines Inc.,FNT,"Flint, MI: Bishop International",81.0,25.0,8.17,1.0,3.98,0.0,11.85,3.0,1.0,2101.0,1054.0,96.0,238.0,0.0,713.0
6,OO,SkyWest Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",269.0,53.0,16.37,0.75,17.78,0.0,18.1,0.0,1.0,3325.0,949.0,52.0,803.0,0.0,1521.0
6,OO,SkyWest Airlines Inc.,FSM,"Fort Smith, AR: Fort Smith Regional",57.0,14.0,1.0,1.49,1.52,0.0,9.99,0.0,1.0,1154.0,101.0,159.0,96.0,0.0,798.0
6,OO,SkyWest Airlines Inc.,FWA,"Fort Wayne, IN: Fort Wayne International",422.0,108.0,30.16,4.39,17.66,2.0,53.8,2.0,0.0,9066.0,1609.0,1005.0,980.0,170.0,5302.0
6,OO,SkyWest Airlines Inc.,GCC,"Gillette, WY: Gillette Campbell County",60.0,17.0,7.44,0.15,0.69,0.0,8.72,3.0,1.0,1036.0,344.0,4.0,28.0,0.0,660.0
6,OO,SkyWest Airlines Inc.,GEG,"Spokane, WA: Spokane International",135.0,21.0,5.53,0.0,3.52,0.0,11.96,2.0,0.0,1996.0,1091.0,0.0,123.0,0.0,782.0
6,OO,SkyWest Airlines Inc.,GFK,"Grand Forks, ND: Grand Forks International",162.0,19.0,7.95,1.43,0.56,0.0,9.06,0.0,0.0,1154.0,398.0,236.0,88.0,0.0,432.0
6,OO,SkyWest Airlines Inc.,GJT,"Grand Junction, CO: Grand Junction Regional",208.0,33.0,10.97,1.29,10.16,0.0,10.58,3.0,0.0,3439.0,1787.0,93.0,440.0,0.0,1119.0
6,OO,SkyWest Airlines Inc.,GNV,"Gainesville, FL: Gainesville Regional",83.0,23.0,4.39,2.15,6.52,0.0,9.94,1.0,1.0,1655.0,480.0,94.0,273.0,0.0,808.0
6,OO,SkyWest Airlines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",211.0,34.0,11.92,0.03,4.32,1.92,15.82,1.0,0.0,2388.0,1323.0,1.0,135.0,75.0,854.0
6,OO,SkyWest Airlines Inc.,GRK,"Killeen, TX: Robert Gray AAF",17.0,3.0,1.96,0.0,1.04,0.0,0.0,0.0,0.0,622.0,594.0,0.0,28.0,0.0,0.0
6,OO,SkyWest Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",296.0,83.0,28.1,4.61,13.77,0.0,36.52,5.0,1.0,5506.0,2260.0,185.0,743.0,0.0,2318.0
6,OO,SkyWest Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",92.0,37.0,4.6,1.61,15.87,0.06,14.86,4.0,0.0,3194.0,222.0,437.0,714.0,1.0,1820.0
6,OO,SkyWest Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",77.0,27.0,4.83,2.01,11.41,0.0,8.75,2.0,0.0,3113.0,575.0,866.0,539.0,0.0,1133.0
6,OO,SkyWest Airlines Inc.,GTF,"Great Falls, MT: Great Falls International",118.0,18.0,5.8,0.94,3.42,0.0,7.84,0.0,0.0,1231.0,424.0,80.0,158.0,0.0,569.0
6,OO,SkyWest Airlines Inc.,GTR,"Columbus, MS: Golden Triangle Regional",106.0,31.0,7.54,2.09,2.58,0.0,18.78,0.0,0.0,1843.0,371.0,109.0,212.0,0.0,1151.0
6,OO,SkyWest Airlines Inc.,HDN,"Hayden, CO: Yampa Valley",35.0,10.0,2.68,0.0,3.26,0.0,4.06,1.0,0.0,729.0,314.0,0.0,143.0,0.0,272.0
6,OO,SkyWest Airlines Inc.,HIB,"Hibbing, MN: Range Regional",50.0,5.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,308.0,129.0,43.0,18.0,0.0,118.0
6,OO,SkyWest Airlines Inc.,HLN,"Helena, MT: Helena Regional",111.0,11.0,2.6,0.32,0.07,0.0,8.02,0.0,0.0,583.0,56.0,36.0,6.0,0.0,485.0
6,OO,SkyWest Airlines Inc.,HOU,"Houston, TX: William P Hobby",18.0,2.0,0.0,1.27,0.39,0.0,0.34,1.0,0.0,181.0,0.0,104.0,41.0,0.0,36.0
6,OO,SkyWest Airlines Inc.,HPN,"White Plains, NY: Westchester County",110.0,17.0,1.53,3.52,5.94,1.95,4.05,1.0,2.0,972.0,51.0,298.0,190.0,168.0,265.0
6,OO,SkyWest Airlines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0
6,OO,SkyWest Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",54.0,12.0,2.48,0.81,4.73,0.0,3.98,1.0,0.0,1036.0,177.0,212.0,183.0,0.0,464.0
6,OO,SkyWest Airlines Inc.,HYS,"Hays, KS: Hays Regional",100.0,30.0,6.75,0.69,6.34,0.48,15.74,3.0,1.0,3046.0,1542.0,79.0,267.0,15.0,1143.0
6,OO,SkyWest Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",408.0,76.0,29.55,2.72,14.72,0.0,29.01,1.0,1.0,5888.0,3030.0,82.0,1030.0,0.0,1746.0
6,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1210.0,340.0,66.2,7.49,141.04,1.0,124.27,22.0,11.0,31204.0,9054.0,495.0,10190.0,160.0,11305.0
6,OO,SkyWest Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",291.0,71.0,18.8,1.99,15.79,0.0,34.41,2.0,1.0,5283.0,1598.0,263.0,836.0,0.0,2586.0
6,OO,SkyWest Airlines Inc.,IDA,"Idaho Falls, ID: Idaho Falls Regional",152.0,22.0,12.2,1.97,2.54,0.0,5.3,1.0,0.0,1683.0,768.0,235.0,94.0,0.0,586.0
6,OO,SkyWest Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",143.0,27.0,5.65,3.32,3.94,0.0,14.09,0.0,0.0,1752.0,408.0,258.0,123.0,0.0,963.0
6,OO,SkyWest Airlines Inc.,IMT,"Iron Mountain/Kingsfd, MI: Ford",55.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,334.0,194.0,0.0,0.0,0.0,140.0
6,OO,SkyWest Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",162.0,66.0,16.37,3.0,13.71,0.0,32.92,3.0,0.0,4791.0,1347.0,231.0,801.0,0.0,2412.0
6,OO,SkyWest Airlines Inc.,INL,"International Falls, MN: Falls International Einarson Field",59.0,6.0,2.0,1.08,1.09,0.0,1.83,0.0,0.0,672.0,400.0,92.0,96.0,0.0,84.0
6,OO,SkyWest Airlines Inc.,ISN,"Williston, ND: Sloulin Field International",78.0,9.0,3.6,0.0,1.0,0.0,4.4,0.0,0.0,1158.0,822.0,0.0,20.0,0.0,316.0
6,OO,SkyWest Airlines Inc.,ITH,"Ithaca/Cortland, NY: Ithaca Tompkins Regional",85.0,14.0,4.26,0.91,0.5,0.0,8.33,1.0,1.0,811.0,172.0,31.0,32.0,0.0,576.0
6,OO,SkyWest Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",157.0,24.0,10.08,2.16,8.57,0.0,3.19,0.0,2.0,1979.0,1620.0,59.0,215.0,0.0,85.0
6,OO,SkyWest Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",48.0,17.0,4.36,1.48,2.68,0.0,8.47,2.0,0.0,2297.0,1457.0,50.0,157.0,0.0,633.0
6,OO,SkyWest Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",35.0,12.0,0.0,0.0,7.6,0.0,4.4,0.0,0.0,826.0,0.0,0.0,257.0,0.0,569.0
6,OO,SkyWest Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",242.0,73.0,11.42,2.68,23.47,0.0,35.43,4.0,0.0,6627.0,879.0,200.0,2309.0,0.0,3239.0
6,OO,SkyWest Airlines Inc.,JMS,"Jamestown, ND: Jamestown Regional",81.0,19.0,4.82,0.0,1.52,0.0,12.66,3.0,0.0,2622.0,1480.0,0.0,75.0,0.0,1067.0
6,OO,SkyWest Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",23.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,43.0
6,OO,SkyWest Airlines Inc.,LAN,"Lansing, MI: Capital Region International",182.0,43.0,24.19,3.83,4.84,1.0,9.14,0.0,0.0,3240.0,2048.0,317.0,228.0,57.0,590.0
6,OO,SkyWest Airlines Inc.,LAR,"Laramie, WY: Laramie Regional",50.0,18.0,3.11,0.6,3.84,0.0,10.45,3.0,0.0,1022.0,260.0,56.0,177.0,0.0,529.0
6,OO,SkyWest Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",142.0,15.0,3.86,1.02,4.4,0.0,5.71,0.0,0.0,1332.0,372.0,277.0,141.0,0.0,542.0
6,OO,SkyWest Airlines Inc.,LAW,"Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",60.0,9.0,3.28,0.0,1.92,0.0,3.8,4.0,0.0,598.0,291.0,0.0,118.0,0.0,189.0
6,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2589.0,382.0,82.08,2.32,123.25,0.83,173.51,30.0,1.0,30029.0,11247.0,111.0,5126.0,58.0,13487.0
6,OO,SkyWest Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",7.0,2.0,0.0,0.0,0.47,0.0,1.53,0.0,0.0,135.0,0.0,0.0,21.0,0.0,114.0
6,OO,SkyWest Airlines Inc.,LBF,"North Platte, NE: North Platte Regional Airport Lee Bird Field",50.0,15.0,3.12,0.3,3.57,0.0,8.0,3.0,0.0,583.0,91.0,19.0,190.0,0.0,283.0
6,OO,SkyWest Airlines Inc.,LBL,"Liberal, KS: Liberal Mid-America Regional",50.0,16.0,0.89,1.16,1.76,0.0,12.19,1.0,0.0,2010.0,24.0,35.0,163.0,0.0,1788.0
6,OO,SkyWest Airlines Inc.,LCH,"Lake Charles, LA: Lake Charles Regional",4.0,2.0,1.72,0.0,0.0,0.0,0.28,1.0,0.0,884.0,859.0,0.0,0.0,0.0,25.0
6,OO,SkyWest Airlines Inc.,LEX,"Lexington, KY: Blue Grass",87.0,18.0,7.11,0.0,4.98,0.0,5.91,1.0,0.0,1614.0,1065.0,0.0,134.0,0.0,415.0
6,OO,SkyWest Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",37.0,9.0,2.0,1.01,1.97,0.0,4.02,0.0,0.0,526.0,97.0,142.0,36.0,0.0,251.0
6,OO,SkyWest Airlines Inc.,LGA,"New York, NY: LaGuardia",1100.0,357.0,49.77,27.23,156.87,0.0,123.13,27.0,16.0,31315.0,5762.0,3252.0,11131.0,0.0,11170.0
6,OO,SkyWest Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",120.0,8.0,4.3,0.0,0.0,0.0,3.7,0.0,0.0,487.0,334.0,0.0,0.0,0.0,153.0
6,OO,SkyWest Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",156.0,45.0,15.61,0.92,14.08,0.0,14.39,2.0,1.0,3045.0,1118.0,72.0,602.0,0.0,1253.0
6,OO,SkyWest Airlines Inc.,LNK,"Lincoln, NE: Lincoln Airport",171.0,42.0,10.57,0.18,9.3,0.0,21.94,0.0,0.0,3322.0,807.0,24.0,505.0,0.0,1986.0
6,OO,SkyWest Airlines Inc.,LRD,"Laredo, TX: Laredo International",60.0,9.0,3.85,0.0,0.55,0.0,4.6,3.0,0.0,1633.0,573.0,0.0,79.0,0.0,981.0
6,OO,SkyWest Airlines Inc.,LSE,"La Crosse, WI: La Crosse Regional",187.0,56.0,13.62,3.28,9.6,1.0,28.5,6.0,0.0,4915.0,2442.0,159.0,453.0,61.0,1800.0
6,OO,SkyWest Airlines Inc.,LWB,"Lewisburg, WV: Greenbrier Valley",52.0,24.0,6.05,1.56,5.63,0.0,10.76,0.0,0.0,1718.0,462.0,84.0,288.0,0.0,884.0
6,OO,SkyWest Airlines Inc.,LWS,"Lewiston, ID: Lewiston Nez Perce County",87.0,10.0,3.0,2.91,1.19,0.0,2.9,0.0,1.0,1706.0,214.0,1042.0,31.0,0.0,419.0
6,OO,SkyWest Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",56.0,14.0,2.31,1.04,1.6,0.0,9.04,1.0,0.0,1226.0,150.0,102.0,135.0,0.0,839.0
6,OO,SkyWest Airlines Inc.,MBS,"Saginaw/Bay City/Midland, MI: MBS International",174.0,39.0,9.92,3.56,6.54,0.0,18.98,2.0,3.0,4235.0,1048.0,554.0,387.0,0.0,2246.0
6,OO,SkyWest Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",212.0,63.0,15.54,1.0,20.3,0.0,26.16,4.0,0.0,3785.0,1408.0,24.0,678.0,0.0,1675.0
6,OO,SkyWest Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",50.0,17.0,5.88,0.92,8.09,0.0,2.1,0.0,0.0,1119.0,497.0,159.0,338.0,0.0,125.0
6,OO,SkyWest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",254.0,38.0,15.23,2.2,7.43,0.0,13.14,0.0,3.0,2380.0,962.0,151.0,362.0,0.0,905.0
6,OO,SkyWest Airlines Inc.,MEI,"Meridian, MS: Key Field",90.0,24.0,7.48,0.7,6.57,0.0,9.25,1.0,0.0,2166.0,844.0,96.0,383.0,0.0,843.0
6,OO,SkyWest Airlines Inc.,MEM,"Memphis, TN: Memphis International",80.0,15.0,6.56,0.94,2.39,0.0,5.11,0.0,0.0,1019.0,648.0,78.0,100.0,0.0,193.0
6,OO,SkyWest Airlines Inc.,MFR,"Medford, OR: Rogue Valley International - Medford",213.0,46.0,13.64,0.0,7.92,0.0,24.44,3.0,1.0,3258.0,1563.0,0.0,289.0,0.0,1406.0
6,OO,SkyWest Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional",191.0,37.0,10.83,6.19,3.51,0.0,16.47,0.0,0.0,3471.0,1284.0,799.0,209.0,0.0,1179.0
6,OO,SkyWest Airlines Inc.,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",60.0,11.0,2.83,0.0,4.68,0.0,3.49,1.0,1.0,764.0,195.0,0.0,231.0,0.0,338.0
6,OO,SkyWest Airlines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",50.0,18.0,2.51,0.0,3.74,0.0,11.74,0.0,0.0,1497.0,228.0,0.0,278.0,0.0,991.0
6,OO,SkyWest Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",415.0,126.0,28.72,7.94,35.22,0.23,53.88,7.0,1.0,8966.0,2347.0,501.0,1725.0,23.0,4370.0
6,OO,SkyWest Airlines Inc.,MKG,"Muskegon, MI: Muskegon County",60.0,26.0,6.77,1.0,4.24,0.0,13.98,1.0,0.0,1725.0,371.0,157.0,168.0,0.0,1029.0
6,OO,SkyWest Airlines Inc.,MLI,"Moline, IL: Quad City International",115.0,16.0,6.53,0.0,3.79,0.0,5.68,1.0,0.0,874.0,348.0,0.0,145.0,0.0,381.0
6,OO,SkyWest Airlines Inc.,MLU,"Monroe, LA: Monroe Regional",118.0,20.0,3.78,2.16,5.45,0.0,8.61,1.0,0.0,933.0,128.0,54.0,317.0,0.0,434.0
6,OO,SkyWest Airlines Inc.,MMH,"Mammoth Lakes, CA: Mammoth Lakes Airport",30.0,3.0,0.45,0.67,1.09,0.0,0.79,5.0,0.0,130.0,14.0,44.0,39.0,0.0,33.0
6,OO,SkyWest Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",91.0,20.0,7.01,2.21,2.27,0.0,8.52,0.0,0.0,1556.0,362.0,252.0,140.0,0.0,802.0
6,OO,SkyWest Airlines Inc.,MOT,"Minot, ND: Minot International",184.0,40.0,12.09,0.45,7.56,0.0,19.89,3.0,0.0,2986.0,1250.0,20.0,311.0,0.0,1405.0
6,OO,SkyWest Airlines Inc.,MQT,"Marquette, MI: Sawyer International",85.0,19.0,10.31,1.0,0.37,0.23,7.09,0.0,0.0,1206.0,513.0,25.0,22.0,22.0,624.0
6,OO,SkyWest Airlines Inc.,MRY,"Monterey, CA: Monterey Regional",209.0,41.0,17.1,0.0,7.0,0.0,16.89,2.0,1.0,5641.0,3816.0,0.0,505.0,0.0,1320.0
6,OO,SkyWest Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",389.0,92.0,30.63,5.86,16.44,0.0,39.07,10.0,0.0,7822.0,3804.0,296.0,1064.0,0.0,2658.0
